,Target samples,Deid. samples
0,2,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,6,1
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,4,1
21,53,14
22,0,0
23,93,28
24,0,0
25,0,0
26,37,13
27,0,0
28,31,12
29,0,0
30,0,0
31,0,0
32,195,92
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,53,33
39,221,139
40,118,80
41,0,0
42,0,0
43,0,0
44,0,0
45,40,33
46,0,0
47,46,41
48,93,87
49,12398,12035
50,11465,11500
51,1344,1421
52,0,0
53,17,19
54,0,0
55,233,289
56,568,721
57,0,0
58,0,0
59,0,0
60,0,0
61,39,61
62,3,5
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,154,339
70,29,68
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,4,13
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,7,39
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,169
