,Target,QID Combination,DiSCO Score
966,PWGTP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.0003
967,PWGTP,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0014
968,PWGTP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0
969,PWGTP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0001
970,PWGTP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0007
971,PWGTP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0001
972,PWGTP,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0005
973,PWGTP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
974,PWGTP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0004
975,PWGTP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0007
976,PWGTP,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0
977,PWGTP,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0001
978,PWGTP,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0002
979,PWGTP,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0004
980,PWGTP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0
981,PWGTP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0
982,PWGTP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0005
983,PWGTP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0
984,PWGTP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0003
985,PWGTP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0006
986,PWGTP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0009
987,PWGTP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0
988,PWGTP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0003
989,PWGTP,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0
990,PWGTP,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0017
991,PWGTP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0002
992,PWGTP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0003
993,PWGTP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0011
994,PWGTP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0002
995,PWGTP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
996,PWGTP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0011
997,PWGTP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0
998,PWGTP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
999,PWGTP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0
1000,PWGTP,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0002
1001,PWGTP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
1002,PWGTP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0007
1003,PWGTP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
1004,PWGTP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
1005,PWGTP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
1006,PWGTP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1007,PWGTP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1008,PWGTP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0
1009,PWGTP,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0003
1010,PWGTP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1011,PWGTP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
1012,PWGTP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
1013,PWGTP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
1014,PWGTP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0
1015,PWGTP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0001
1016,PWGTP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0004
1017,PWGTP,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.0015
1018,PWGTP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0
1019,PWGTP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0001
1020,PWGTP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.001
1021,PWGTP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0002
1022,PWGTP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0
1023,PWGTP,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.0
1024,PWGTP,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.0004
1025,PWGTP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0
1026,PWGTP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0
1027,PWGTP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
1028,PWGTP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0
1029,PWGTP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0
1030,PWGTP,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0009
1031,PWGTP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0001
1032,PWGTP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0001
1033,PWGTP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
1034,PWGTP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0002
1035,PWGTP,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.0004
1036,PWGTP,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0
1037,PWGTP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0
1038,PWGTP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
1039,PWGTP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0
1040,PWGTP,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0
1041,PWGTP,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0002
1042,PWGTP,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.0019
1043,PWGTP,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0001
1044,PWGTP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0001
1045,PWGTP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0
1046,PWGTP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0001
1047,PWGTP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
1048,PWGTP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0001
1049,PWGTP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
1050,INDP_CAT,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0004
1051,INDP_CAT,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0002
1052,INDP_CAT,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.0
1053,INDP_CAT,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.0002
1054,INDP_CAT,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0004
1055,INDP_CAT,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0
1056,INDP_CAT,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0001
1057,INDP_CAT,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0002
1058,INDP_CAT,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0004
1059,INDP_CAT,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0
1060,INDP_CAT,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0001
1061,INDP_CAT,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0002
1062,INDP_CAT,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0001
1063,INDP_CAT,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0001
1064,INDP_CAT,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0001
1065,INDP_CAT,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.0002
1066,INDP_CAT,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0
1067,INDP_CAT,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0001
1068,INDP_CAT,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0007
1069,INDP_CAT,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0
1070,INDP_CAT,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0003
1071,INDP_CAT,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.0001
1072,INDP_CAT,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.0001
1073,INDP_CAT,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0004
1074,INDP_CAT,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0001
1075,INDP_CAT,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0001
1076,INDP_CAT,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0001
1077,INDP_CAT,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0005
1078,INDP_CAT,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0001
1079,INDP_CAT,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1080,INDP_CAT,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0003
1081,INDP_CAT,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0001
1082,INDP_CAT,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0001
1083,INDP_CAT,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.0001
1084,INDP_CAT,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.0003
1085,INDP_CAT,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0
1086,INDP_CAT,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0
1087,INDP_CAT,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0009
1088,INDP_CAT,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0001
1089,INDP_CAT,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.0003
1090,INDP_CAT,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.0001
1091,INDP_CAT,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0001
1092,INDP_CAT,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0001
1093,INDP_CAT,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0001
1094,INDP_CAT,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0001
1095,INDP_CAT,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0004
1096,INDP_CAT,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
1097,INDP_CAT,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1098,INDP_CAT,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.0005
1099,INDP_CAT,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.0
1100,INDP_CAT,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0001
1101,INDP_CAT,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.0001
1102,INDP_CAT,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.0002
1103,INDP_CAT,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0
1104,INDP_CAT,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0
1105,INDP_CAT,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0023
1106,INDP_CAT,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0002
1107,INDP_CAT,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.0003
1108,INDP_CAT,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.0003
1109,INDP_CAT,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0
1110,INDP_CAT,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.0001
1111,INDP_CAT,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0001
1112,INDP_CAT,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.0001
1113,INDP_CAT,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
1114,INDP_CAT,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1115,INDP_CAT,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.0004
1116,INDP_CAT,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.0001
1117,INDP_CAT,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.0
1118,INDP_CAT,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.0
1119,INDP_CAT,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.0001
1120,INDP_CAT,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0
1121,INDP_CAT,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0
1122,INDP_CAT,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.001
1123,INDP_CAT,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0
1124,INDP_CAT,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0002
1125,INDP_CAT,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0
1126,INDP_CAT,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.0
1127,INDP_CAT,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0001
1128,INDP_CAT,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0001
1129,INDP_CAT,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0
1130,INDP_CAT,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0
1131,INDP_CAT,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0002
1132,INDP_CAT,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.0001
1133,INDP_CAT,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0
1134,INDP_CAT,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.0001
1135,INDP_CAT,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.0002
1136,INDP_CAT,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0
1137,INDP_CAT,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0
1138,INDP_CAT,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0002
1139,INDP_CAT,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0001
1140,INDP_CAT,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0
1141,INDP_CAT,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0001
1142,INDP_CAT,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0
1143,INDP_CAT,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0003
1144,INDP_CAT,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0001
1145,INDP_CAT,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1146,INDP_CAT,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0003
1147,INDP_CAT,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0001
1148,INDP_CAT,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0
1149,INDP_CAT,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0001
1150,INDP_CAT,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0001
1151,INDP_CAT,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0
1152,INDP_CAT,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0001
1153,INDP_CAT,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
1154,INDP_CAT,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0001
1155,INDP_CAT,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0001
1156,INDP_CAT,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0
1157,INDP_CAT,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0001
1158,INDP_CAT,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
1159,INDP_CAT,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1160,INDP_CAT,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0001
1161,INDP_CAT,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0
1162,INDP_CAT,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0
1163,INDP_CAT,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0
1164,INDP_CAT,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0001
1165,INDP_CAT,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0
1166,INDP_CAT,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0
1167,INDP_CAT,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0004
1168,INDP_CAT,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0
1169,INDP_CAT,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0001
1170,INDP_CAT,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0002
1171,INDP_CAT,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0
1172,INDP_CAT,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0001
1173,INDP_CAT,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0004
1174,INDP_CAT,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0001
1175,INDP_CAT,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0
1176,INDP_CAT,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.0
1177,INDP_CAT,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0003
1178,INDP_CAT,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0
1179,INDP_CAT,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0
1180,INDP_CAT,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0006
1181,INDP_CAT,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0
1182,INDP_CAT,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0003
1183,INDP_CAT,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
1184,INDP_CAT,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1185,INDP_CAT,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0002
1186,INDP_CAT,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0001
1187,INDP_CAT,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0
1188,INDP_CAT,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0001
1189,INDP_CAT,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0001
1190,INDP_CAT,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0
1191,INDP_CAT,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0
1192,INDP_CAT,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0004
1193,INDP_CAT,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0
1194,INDP_CAT,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0001
1195,INDP_CAT,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1196,INDP_CAT,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0008
1197,INDP_CAT,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0
1198,INDP_CAT,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0001
1199,INDP_CAT,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0001
1200,INDP_CAT,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0004
1201,INDP_CAT,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0
1202,INDP_CAT,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0001
1203,INDP_CAT,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0013
1204,INDP_CAT,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0001
1205,INDP_CAT,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1206,INDP_CAT,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
1207,INDP_CAT,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0
1208,INDP_CAT,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
1209,INDP_CAT,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0
1210,INDP_CAT,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0
1211,INDP_CAT,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
1212,INDP_CAT,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
1213,INDP_CAT,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
1214,INDP_CAT,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
1215,INDP_CAT,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1216,INDP_CAT,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1217,INDP_CAT,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1218,INDP_CAT,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0
1219,INDP_CAT,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0
1220,INDP_CAT,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1221,INDP_CAT,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1222,INDP_CAT,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
1223,INDP_CAT,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1224,INDP_CAT,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0
1225,INDP_CAT,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0001
1226,INDP_CAT,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0003
1227,INDP_CAT,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.0004
1228,INDP_CAT,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0
1229,INDP_CAT,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0003
1230,INDP_CAT,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0014
1231,INDP_CAT,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0003
1232,INDP_CAT,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0
1233,INDP_CAT,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.0001
1234,INDP_CAT,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.0001
1235,INDP_CAT,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0
1236,INDP_CAT,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0
1237,INDP_CAT,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
1238,INDP_CAT,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0
1239,INDP_CAT,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0
1240,INDP_CAT,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0
1241,INDP_CAT,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0
1242,INDP_CAT,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0001
1243,INDP_CAT,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
1244,INDP_CAT,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0
1245,INDP_CAT,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.0003
1246,INDP_CAT,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0
1247,INDP_CAT,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0
1248,INDP_CAT,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0013
1249,INDP_CAT,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0
1250,INDP_CAT,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0
1251,INDP_CAT,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0
1252,INDP_CAT,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.0004
1253,INDP_CAT,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0
1254,INDP_CAT,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0
1255,INDP_CAT,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
1256,INDP_CAT,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0
1257,INDP_CAT,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0004
1258,INDP_CAT,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0
1259,INDP_CAT,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
1260,NOC,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0143
1261,NOC,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0109
1262,NOC,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.0016
1263,NOC,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.0041
1264,NOC,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.003
1265,NOC,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0044
1266,NOC,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0055
1267,NOC,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0028
1268,NOC,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0169
1269,NOC,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.007
1270,NOC,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0048
1271,NOC,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0076
1272,NOC,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0003
1273,NOC,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.002
1274,NOC,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0034
1275,NOC,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.0042
1276,NOC,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0009
1277,NOC,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0083
