,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,4.440892098500626e-16,-0.055628451001373924,-0.007941857862036814,0.07210805966653927,0.055207375927875633,0.04725612434278001,-0.026140042649008932,-0.010678754118499945,-0.05542531916954272,0.017066179646324786
SEX,-0.055628451001373924,-3.6637359812630166e-15,0.031182447255884184,-0.006258690150122769,0.04565089479004677,-0.03388820215848738,-0.0723539057854648,0.0008446758766483264,0.09115850680446481,-0.006700117336770742
MSP,-0.007941857862036814,0.031182447255884184,0.0,-0.04372329699625171,-0.01666566015605067,0.0008948761742345705,0.06423978388430529,0.055957656301610176,-0.005161310267067343,0.03167335385461874
RAC1P,0.07210805966653927,-0.006258690150122769,-0.04372329699625171,-5.551115123125783e-16,0.0070188765084504105,-0.09613370981266542,0.003185973419334784,0.0498788773910476,0.01105575483672204,-0.0032626209694902727
HOUSING_TYPE,0.055207375927875633,0.04565089479004677,-0.01666566015605067,0.0070188765084504105,4.551914400963142e-15,0.0015605804126404,0.048618203558988396,0.1564800671240572,0.011514082697230844,0.009738469780856811
OWN_RENT,0.04725612434278001,-0.03388820215848738,0.0008948761742345705,-0.09613370981266542,0.0015605804126404,3.774758283725532e-15,0.006617813856045068,-0.042242347722720924,0.0005163144977138384,0.015137392841291914
EDU,-0.026140042649008932,-0.0723539057854648,0.06423978388430529,0.003185973419334784,0.048618203558988396,0.006617813856045068,-9.992007221626409e-16,-0.00273536023785681,-0.03646145292669174,-0.05190067705559129
PINCP_DECILE,-0.010678754118499945,0.0008446758766483264,0.055957656301610176,0.0498788773910476,0.1564800671240572,-0.042242347722720924,-0.00273536023785681,-5.551115123125783e-16,-0.06597478450085861,-0.051496029099070535
DVET,-0.05542531916954272,0.09115850680446481,-0.005161310267067343,0.01105575483672204,0.011514082697230844,0.0005163144977138384,-0.03646145292669174,-0.06597478450085861,-2.4424906541753444e-15,0.04077279072428813
DEYE,0.017066179646324786,-0.006700117336770742,0.03167335385461874,-0.0032626209694902727,0.009738469780856811,0.015137392841291914,-0.05190067705559129,-0.051496029099070535,0.04077279072428813,2.55351295663786e-15
