,feature,divergence
23,WGTP,3.993647012110383
22,PWGTP,3.5586444805194803
1,AGEP,1.7587517273146016
7,NPF,0.6643604286767847
11,INDP,0.5842386831275715
14,PINCP,0.4686442883164194
15,PINCP_DECILE,0.42922196200884727
13,EDU,0.3869566605985117
16,POVPIP,0.26891899581503376
12,INDP_CAT,0.19892416225749565
6,NOC,0.15804440702558908
3,MSP,0.11900951322203694
10,DENSITY,0.06754802180163344
0,PUMA,0.06754802180163344
2,SEX,0.05552903613122728
5,RAC1P,0.04325892482590822
4,HISP,0.032148439715751896
9,OWN_RENT,0.030699948216245092
19,DPHY,0.015578481981952247
8,HOUSING_TYPE,0.007153938699071207
17,DVET,0.00676945339080485
18,DREM,0.005724074195594633
20,DEYE,0.0014910893935038798
21,DEAR,0.0008921787198512832
