,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,2.3314683517128287e-15,0.01114234272697279,0.0009129957500087103,0.00193212985092317,-0.002603852260144854,-0.003510228332496916,-0.005396003175421729,-0.0016453025100094942,-0.0008737464568901038,-0.004060931917872584,-0.009032435257246601,-0.005048508214050826,-0.011848258534864577,0.012291035097133078,-0.004169974435668487,-0.001406704377740306,-0.009064948332885257,-0.005348314675460368
AGEP,0.01114234272697279,-5.551115123125783e-16,0.00015511913073079642,-5.331229442172292e-05,0.006817667876428818,0.004202458121277508,0.0036744355839604115,0.006500434195939098,-0.008454840170514594,-0.005402789357512761,0.0012261916527301214,0.004739797615512131,-0.002662615593769291,0.00057949148689658,0.0074315927066914145,0.011876257822243635,0.012318731304643657,-0.003075861413211478
SEX,0.0009129957500087103,0.00015511913073079642,-1.9984014443252818e-15,-0.0070856916826170825,0.0014140619458661713,0.009901361903613683,-0.0007189181962218311,0.0007907144243650428,0.0010535029987146505,-0.004755215725428447,0.003478581615930912,0.0010790921936611672,0.004277667212813557,0.004683998619836413,0.0028718449219427115,0.005108866587689308,-0.009972703076419131,-0.0004009980752609568
MSP,0.00193212985092317,-5.331229442172292e-05,-0.0070856916826170825,0.0,0.001790149079054313,-0.002091620130707559,0.0011346123805347497,0.0017504366946016203,0.004368691730096075,-0.010333830529439408,0.0025908250820215195,0.007004287255123698,0.003977643300381195,0.009103240629179325,0.008035413013299353,0.013484905530801727,-0.0035571683959825656,-0.006054315775194979
HISP,-0.002603852260144854,0.006817667876428818,0.0014140619458661713,0.001790149079054313,7.771561172376096e-16,0.0027205477466106798,-0.004155729962548288,0.006591478052613273,-0.0068532042192140565,0.0018461993347930056,-0.001063223279299448,0.005163905569490965,0.0036636990852445955,0.009177788133121291,0.002221542320943416,0.002979109609166436,-0.03458513087216617,-0.017931090648554644
RAC1P,-0.003510228332496916,0.004202458121277508,0.009901361903613683,-0.002091620130707559,0.0027205477466106798,-3.3306690738754696e-15,-0.007144853274060198,-0.00025285048235519636,0.0024537202531052828,-0.0007282635868798848,-0.005492393316487758,0.00287977058181442,0.014479315005573826,0.009492279792634431,-0.00961820731238526,-0.0042804475881614845,-0.020923823463896117,-0.005665540222004176
NOC,-0.005396003175421729,0.0036744355839604115,-0.0007189181962218311,0.0011346123805347497,-0.004155729962548288,-0.007144853274060198,0.0,-0.000971248514959111,0.000528996930874881,0.007133181443030073,-0.0003831282594338181,-0.0030445067906316736,-0.0007703692105868187,-0.0036587739058199856,-0.006714650866488592,-0.008279324442541286,-0.017885792448858247,-0.002059508890147027
NPF,-0.0016453025100094942,0.006500434195939098,0.0007907144243650428,0.0017504366946016203,0.006591478052613273,-0.00025285048235519636,-0.000971248514959111,0.0,0.0011646878051173593,0.0047670202385367705,-0.000796303275785698,0.006818039807525378,0.02248777438405361,0.0013534577443976951,-0.003462203266776459,-0.008735828398036105,-0.014301966195811214,-0.004379873863271294
HOUSING_TYPE,-0.0008737464568901038,-0.008454840170514594,0.0010535029987146505,0.004368691730096075,-0.0068532042192140565,0.0024537202531052828,0.000528996930874881,0.0011646878051173593,0.0,-0.0001234692511322688,0.0003640840977610846,0.001939083871686344,0.02716046560365594,0.008546196801699884,0.004603178016918343,0.0005797343612559229,-0.0032203058230531843,0.0011845256530947958
OWN_RENT,-0.004060931917872584,-0.005402789357512761,-0.004755215725428447,-0.010333830529439408,0.0018461993347930056,-0.0007282635868798848,0.007133181443030073,0.0047670202385367705,-0.0001234692511322688,3.774758283725532e-15,0.0009808542941506654,0.006917956421037298,0.003765591133562468,-0.010310693222558235,0.003659257584003185,0.010788310371749148,0.016455756428953937,0.012484906017557591
INDP_CAT,-0.009032435257246601,0.0012261916527301214,0.003478581615930912,0.0025908250820215195,-0.001063223279299448,-0.005492393316487758,-0.0003831282594338181,-0.000796303275785698,0.0003640840977610846,0.0009808542941506654,3.552713678800501e-15,0.0023622661655964827,0.003219359523480514,-3.560488447795947e-05,0.0015624333571525595,0.003490557715317699,-0.018989478720753232,-0.010338340939967702
EDU,-0.005048508214050826,0.004739797615512131,0.0010790921936611672,0.007004287255123698,0.005163905569490965,0.00287977058181442,-0.0030445067906316736,0.006818039807525378,0.001939083871686344,0.006917956421037298,0.0023622661655964827,1.2212453270876722e-15,-0.006426261444430814,-0.003963571802423169,0.004458400865370693,0.009118658730145168,-0.004499414132857194,-0.005852056571071507
PINCP_DECILE,-0.011848258534864577,-0.002662615593769291,0.004277667212813557,0.003977643300381195,0.0036636990852445955,0.014479315005573826,-0.0007703692105868187,0.02248777438405361,0.02716046560365594,0.003765591133562468,0.003219359523480514,-0.006426261444430814,0.0,-0.0006135493050538898,0.004233790281365224,0.003942975236352064,-0.011737127996089912,-0.010896264608106523
DVET,0.012291035097133078,0.00057949148689658,0.004683998619836413,0.009103240629179325,0.009177788133121291,0.009492279792634431,-0.0036587739058199856,0.0013534577443976951,0.008546196801699884,-0.010310693222558235,-3.560488447795947e-05,-0.003963571802423169,-0.0006135493050538898,6.661338147750939e-16,0.0035223400075684646,0.006356766950033434,-0.019926596876413342,0.015632675534866303
DREM,-0.004169974435668487,0.0074315927066914145,0.0028718449219427115,0.008035413013299353,0.002221542320943416,-0.00961820731238526,-0.006714650866488592,-0.003462203266776459,0.004603178016918343,0.003659257584003185,0.0015624333571525595,0.004458400865370693,0.004233790281365224,0.0035223400075684646,6.661338147750939e-16,0.0022760444281000325,-0.0006875648353472583,-0.005775438918365457
DPHY,-0.001406704377740306,0.011876257822243635,0.005108866587689308,0.013484905530801727,0.002979109609166436,-0.0042804475881614845,-0.008279324442541286,-0.008735828398036105,0.0005797343612559229,0.010788310371749148,0.003490557715317699,0.009118658730145168,0.003942975236352064,0.006356766950033434,0.0022760444281000325,-8.881784197001252e-16,-0.008893734770079556,-0.010676169814620898
DEYE,-0.009064948332885257,0.012318731304643657,-0.009972703076419131,-0.0035571683959825656,-0.03458513087216617,-0.020923823463896117,-0.017885792448858247,-0.014301966195811214,-0.0032203058230531843,0.016455756428953937,-0.018989478720753232,-0.004499414132857194,-0.011737127996089912,-0.019926596876413342,-0.0006875648353472583,-0.008893734770079556,-1.1102230246251565e-15,-0.015841577756258746
