,Target samples,Deid. samples
0,35,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,13,1
8,0,0
9,0,0
10,28,3
11,0,0
12,0,0
13,0,0
14,6,1
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,33,11
26,35,12
27,0,0
28,0,0
29,0,0
30,103,45
31,509,224
32,0,0
33,222,109
34,0,0
35,0,0
36,177,100
37,0,0
38,35,21
39,0,0
40,0,0
41,638,444
42,751,552
43,43,32
44,687,546
45,1171,967
46,0,0
47,3307,2900
48,489,450
49,0,0
50,9496,9452
51,3106,3174
52,5199,5592
53,106,120
54,0,0
55,14,17
56,132,173
57,74,101
58,0,0
59,75,109
60,0,0
61,9,14
62,0,0
63,0,0
64,140,250
65,101,184
66,58,111
67,0,0
68,180,379
69,0,0
70,0,0
71,0,0
72,7,18
73,59,158
74,16,45
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,134,521
81,12,52
82,0,0
83,39,196
84,0,0
85,0,0
86,0,0
87,0,0
88,4,30
89,0,0
90,9,83
91,0,0
92,1,11
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,45
