,Target samples,Deid. samples
0,157,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,174,21
12,0,0
13,48,7
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,688,256
28,0,0
29,0,0
30,0,0
31,0,0
32,66,31
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,544,357
41,0,0
42,0,0
43,0,0
44,1300,1028
45,0,0
46,653,566
47,305,274
48,1571,1456
49,0,0
50,0,0
51,0,0
52,339,362
53,0,0
54,0,0
55,0,0
56,579,734
57,164,223
58,0,0
59,433,614
60,38,56
61,9,14
62,0,0
63,472,817
64,18,32
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,25,58
71,0,0
72,8,21
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,16,57
79,0,0
80,0,0
81,0,0
82,14,62
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,13,134
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,64
