,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.04092020014733189,-0.06535455946568802,0.0695822177159793,0.04754954758503914,0.09722099669627507,-0.35279928012085404,-0.39032027145676507,-0.08016015070052644,0.09915081481413586
SEX,-0.040920200147331894,0.0,0.013007978600091247,-0.02712206475968874,0.0433583914341132,-0.03312018742575736,-0.026359733672865305,0.042783492084791486,0.09933196199400786,-0.0032494242541159703
MSP,-0.06535455946568802,0.01300797860009125,0.0,-0.02735751290484083,-0.24152324524209628,0.031213319503304575,-0.1898677157817154,-0.15317521490743288,0.009936233229684989,0.02757973657261957
RAC1P,0.06958221771597932,-0.02712206475968874,-0.02735751290484083,0.0,0.018923712040354347,-0.10768249396328741,0.1258859958239305,0.12541085734535068,0.014070871386653225,0.008799956815064324
HOUSING_TYPE,0.04754954758503915,0.0433583914341132,-0.24152324524209628,0.018923712040354347,0.0,0.47594832578385676,0.025371352389626727,0.12369687568718667,0.008973389258936471,0.028177923972829477
OWN_RENT,0.09722099669627504,-0.03312018742575736,0.031213319503304575,-0.10768249396328741,0.4759483257838567,0.0,0.027347741660343657,0.011552992052130793,0.02470725038672868,0.003809273020344405
EDU,-0.3527992801208541,-0.026359733672865305,-0.18986771578171538,0.1258859958239305,0.025371352389626727,0.027347741660343657,0.0,-0.5597429808268739,-0.032140575758003595,-0.028298176237016675
PINCP_DECILE,-0.39032027145676507,0.042783492084791486,-0.15317521490743288,0.12541085734535068,0.12369687568718668,0.011552992052130796,-0.5597429808268739,0.0,-0.06407690502620021,-0.014633201075811429
DVET,-0.08016015070052644,0.09933196199400787,0.009936233229684989,0.014070871386653222,0.008973389258936471,0.024707250386728684,-0.0321405757580036,-0.06407690502620021,0.0,0.029412759986968157
DEYE,0.09915081481413586,-0.0032494242541159703,0.027579736572619577,0.008799956815064323,0.028177923972829477,0.003809273020344405,-0.028298176237016675,-0.014633201075811427,0.029412759986968157,0.0
