,Target samples,Deid. samples
0,12,0
1,100,1
2,0,0
3,96,3
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,492,81
15,0,0
16,175,34
17,0,0
18,0,0
19,0,0
20,9105,2313
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,9924,3462
27,8,3
28,5,2
29,0,0
30,0,0
31,0,0
32,0,0
33,61,30
34,29,15
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,436,294
41,0,0
42,0,0
43,0,0
44,301,233
45,5303,4337
46,0,0
47,0,0
48,0,0
49,0,0
50,172,170
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,85,129
61,36,57
62,0,0
63,0,0
64,0,0
65,57,108
66,0,0
67,0,0
68,0,0
69,4,9
70,3,7
71,0,0
72,0,0
73,0,0
74,403,1123
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,20,91
83,210,1049
84,19,99
85,0,0
86,0,0
87,0,0
88,106,754
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,7,108
95,9,157
96,16,382
97,29,959
98,23,1130
99,7,10113
