,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.045271808608747875,-0.037104516100853246,0.06132413348328235,0.0614724270145294,0.05043015948793171,-0.08233356161580618,-0.05898295990794372,-0.082850084938263,0.12431202452257926
SEX,-0.045271808608747875,0.0,0.02100391482384876,-0.005102826828971983,0.05334307163102245,-0.04203291977106248,-0.07307401044739799,-0.004670434032786622,0.09607076804997589,-0.019935878928206835
MSP,-0.037104516100853246,0.02100391482384876,0.0,-0.031256386779317906,-0.00621989728440836,0.0018646666165121166,-0.002412299971219889,0.012481070628470509,0.04055858112859767,0.049768371904086076
RAC1P,0.06132413348328235,-0.005102826828971983,-0.031256386779317906,0.0,0.013665361739399064,-0.09511338247966548,0.02774265346317388,0.05387726486459579,0.027197904204171182,-0.005129978475635981
HOUSING_TYPE,0.0614724270145294,0.05334307163102245,-0.00621989728440836,0.013665361739399064,0.0,0.0037589007103292493,0.05243043967960759,0.15973145087118434,0.016848276653162346,0.018233740582976384
OWN_RENT,0.05043015948793171,-0.04203291977106248,0.0018646666165121166,-0.09511338247966548,0.0037589007103292493,0.0,0.015460680125445533,-0.032883399003949584,0.0034495488661738126,0.015835159195629507
EDU,-0.08233356161580618,-0.07307401044739799,-0.002412299971219889,0.02774265346317388,0.05243043967960759,0.015460680125445533,0.0,-0.003565310711954872,-0.021031349029140535,-0.007744866374023909
PINCP_DECILE,-0.05898295990794372,-0.004670434032786622,0.012481070628470509,0.05387726486459579,0.15973145087118434,-0.032883399003949584,-0.003565310711954872,0.0,-0.059932949612966975,0.008470581568073357
DVET,-0.082850084938263,0.09607076804997589,0.04055858112859767,0.027197904204171182,0.016848276653162346,0.0034495488661738126,-0.021031349029140535,-0.059932949612966975,0.0,0.03835551094454983
DEYE,0.12431202452257926,-0.019935878928206835,0.049768371904086076,-0.005129978475635981,0.018233740582976384,0.015835159195629507,-0.007744866374023909,0.008470581568073357,0.03835551094454983,0.0
