,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,2.3314683517128287e-15,0.07352667849064524,0.05713887666619955,-0.0002693424434275088,-0.08452265635626413,-0.04103167443272491,-0.07400223463898192,-0.04301497949672487,0.02077519050700979,0.060967090512346236
AGEP,0.07352667849064524,-1.887379141862766e-15,-0.030078435849975358,0.040083636779360374,0.04807479840784271,0.0569151845368667,0.0827626116509102,0.10372989942513838,0.1263390438554215,0.03156355712753506
SEX,0.05713887666619955,-0.030078435849975358,-9.43689570931383e-15,0.021437478619546996,-0.011746886796179985,-0.06197336187497267,-0.017070931450560784,-0.015699926650936207,-0.04795505808115867,0.07348526654972187
MSP,-0.0002693424434275088,0.040083636779360374,0.021437478619546996,0.0,-0.032739291566900176,0.013044810759874154,0.02106407542059552,-0.05632247063352691,-0.09086410499240027,0.10380324453763329
HISP,-0.08452265635626413,0.04807479840784271,-0.011746886796179985,-0.032739291566900176,3.6637359812630166e-15,-0.20419960837034695,-0.021021098524981213,-0.05179974056013375,-0.07433072705839817,0.07570034667239149
RAC1P,-0.04103167443272491,0.0569151845368667,-0.06197336187497267,0.013044810759874154,-0.20419960837034695,-7.438494264988549e-15,-0.08264306875095948,-0.09653912302955558,-0.10353584951521412,0.10402988463368114
NOC,-0.07400223463898192,0.0827626116509102,-0.017070931450560784,0.02106407542059552,-0.021021098524981213,-0.08264306875095948,0.0,-0.17834700562496975,-0.06261591701975877,-0.003131700162254225
NPF,-0.04301497949672487,0.10372989942513838,-0.015699926650936207,-0.05632247063352691,-0.05179974056013375,-0.09653912302955558,-0.17834700562496975,-2.6645352591003757e-15,0.03278526472432522,0.042534371423640416
OWN_RENT,0.02077519050700979,0.1263390438554215,-0.04795505808115867,-0.09086410499240027,-0.07433072705839817,-0.10353584951521412,-0.06261591701975877,0.03278526472432522,1.1102230246251565e-15,0.0809810590563043
PINCP_DECILE,0.060967090512346236,0.03156355712753506,0.07348526654972187,0.10380324453763329,0.07570034667239149,0.10402988463368114,-0.003131700162254225,0.042534371423640416,0.0809810590563043,0.0
