,Target samples,Deid. samples
0,0,0
1,0,0
2,31115,679
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,173,16
9,31212,3255
10,0,0
11,0,0
12,4286,581
13,0,0
14,50109,8122
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,17,5
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,5023,2454
34,13643,7065
35,13,7
36,0,0
37,0,0
38,0,0
39,3837,2470
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,310,257
46,0,0
47,0,0
48,0,0
49,0,0
50,2,2
51,33,35
52,0,0
53,3737,4223
54,12040,13887
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,156,266
64,404,733
65,0,0
66,29,56
67,0,0
68,0,0
69,0,0
70,0,0
71,19,46
72,0,0
73,0,0
74,0,0
75,0,0
76,51,161
77,0,0
78,2495,8632
79,361,1363
80,0,0
81,0,0
82,2,9
83,519,2461
84,163,839
85,0,0
86,0,0
87,0,0
88,3,23
89,46,390
90,0,0
91,154,1498
92,0,0
93,132,1645
94,303,4899
95,13,243
96,70,1498
97,4,122
98,51,2884
99,554,90253
